step_days,final_capital,profit_pct,bh_profit_pct,sharpe,max_dd_pct,cagr_pct,win_rate_pct,n_trades,n_periods,symbol,lookback
7,11769.09882292427,17.69098822924271,16.61478397467031,1.8843355460595776,-7.041155048271008,30.545412728902587,50.0,21,22,SPGI,1
14,11233.653561112471,12.33653561112471,4.55339305975917,1.6512681590941738,-3.275517847689302,19.064293569554014,25.0,5,12,SPGI,28
7,11272.704430321292,12.72704430321292,15.061253531530117,1.5858352918733893,-8.989568519475766,21.65694980610915,59.09090909090909,19,22,SPGI,21
14,10875.28099932079,8.752809993207912,2.744296122613954,1.1438716605447916,-6.248262623216261,14.71755657838214,54.54545454545454,9,11,SPGI,21
7,10879.736012298084,8.797360122980846,11.207847965395757,0.8703999049358602,-14.065833901149515,14.794465158694958,50.0,22,22,SPGI,7
21,10834.149136135613,8.341491361356134,9.203661874224188,0.756298355466712,-10.511325590774945,12.76964526136506,87.5,8,8,SPGI,7
21,10759.794487333796,7.597944873337958,8.455034879867696,0.6787743100714971,-11.125485399157597,11.610734074889217,87.5,8,8,SPGI,1
14,10571.743924377768,5.717439243777678,6.88131310016602,0.5729517147400178,-13.008694893576356,9.524852044432741,54.54545454545454,11,11,SPGI,7
28,10394.963948245231,3.949639482452305,-10.871518787977397,0.38249957298192894,-11.84454054067241,5.982578430966101,66.66666666666666,5,6,SPGI,14
14,10332.309284502968,3.3230928450296737,4.4632665488917755,0.3555023864562984,-14.978921561890369,5.495055611063271,54.54545454545454,11,11,SPGI,1
28,10258.467227422741,2.5846722742274064,3.2002798888867368,0.2845655291803554,-12.076402502491668,3.9019535157552188,83.33333333333334,6,6,SPGI,7
28,10258.467227422741,2.5846722742274064,3.2002798888867368,0.2845655291803554,-12.076402502491668,3.9019535157552188,83.33333333333334,6,6,SPGI,1
21,10221.055582763971,2.2105558276397153,3.235911512787215,0.2638035418295296,-11.125485399157597,3.334091371460124,62.5,7,8,SPGI,21
7,10179.24189612313,1.7924189612313013,6.409001074303489,0.24122204752441412,-14.895819255485588,2.8197001265563237,34.78260869565217,14,23,SPGI,28
21,9808.43356375909,-1.9156643624090974,-13.844835447126624,-0.0973969414150975,-9.908386180004724,-2.8596906498111863,37.5,4,8,SPGI,14
14,9597.560087485255,-4.024399125147449,1.5495032972894451,-0.273069036187224,-13.407223763402499,-6.5006381112239335,45.45454545454545,8,11,SPGI,14
28,9475.420673898816,-5.245793261011844,3.7899808554913372,-0.37959357493823864,-11.969367766142602,-7.764575639729932,33.33333333333333,3,6,SPGI,28
28,9341.216040068282,-6.58783959931718,2.1037438799082597,-0.5433340110324221,-11.969367766142602,-9.717178190343878,50.0,4,6,SPGI,21
21,9261.748632597975,-7.382513674020252,-0.6740801598882906,-0.6297271554481938,-11.908322982692777,-10.866802812062748,37.5,4,8,SPGI,28
7,9411.407697014722,-5.88592302985278,3.313861691162656,-0.66906242583795,-10.40108835184208,-9.449818627014261,22.727272727272727,12,22,SPGI,14
1,9184.796973734085,-8.15203026265916,0.0001410734628448651,-17.436331114625,-8.06007152574355,-12.912012676744855,0.0,85,155,SPGI,28
1,9184.806501466655,-8.151934985333442,0.00015476841654926687,-17.821280285035442,-8.059976153025616,-13.149171399902059,0.0,85,152,SPGI,1
1,9157.240476316196,-8.427595236838037,-3.5703434320133454e-06,-19.159918423495956,-8.335912397223566,-13.921138582685055,0.0,88,148,SPGI,14
1,9102.433912033839,-8.975660879661607,0.00014392063454327086,-19.804951840524296,-8.884526766648316,-14.263278086965858,0.0,94,154,SPGI,21
1,9066.099309593128,-9.339006904068714,9.126623361499497e-05,-21.120680716901703,-9.24823657526932,-14.911863435054396,0.0,98,153,SPGI,7
