step_days,final_capital,profit_pct,bh_profit_pct,sharpe,max_dd_pct,cagr_pct,win_rate_pct,n_trades,n_periods,symbol,lookback
14,14998.992965022571,49.989929650225704,57.2829894231661,4.130612627093136,-1.9245414671059557,94.1340078405078,63.63636363636363,8,11,MRK,14
7,15764.729810741392,57.64729810741392,49.638393248804704,2.701957266435953,-7.056905009713377,103.90242820065718,69.56521739130434,21,23,MRK,1
7,15180.02052137559,51.8002052137559,49.638393248804704,2.57043047050545,-9.416490663310405,92.18993874124936,60.86956521739131,18,23,MRK,7
21,15509.962702154862,55.09962702154863,72.15451725804141,2.4592390963809208,-7.205783958261291,93.15952562440873,75.0,7,8,MRK,14
21,13790.156177754187,37.90156177754187,38.96672990568035,2.2917841743467076,-6.884640090507688,61.93986656210615,87.5,8,8,MRK,7
21,13790.156177754187,37.90156177754187,38.96672990568035,2.2917841743467076,-6.884640090507688,61.93986656210615,87.5,8,8,MRK,1
28,12426.532331815752,24.265323318157517,50.348760295009455,2.2447415095127936,0.0,38.52397049543765,50.0,3,6,MRK,14
7,13602.728057998313,36.02728057998312,49.638393248804704,2.211048811513523,-4.463289364216571,61.86530276767614,52.17391304347826,15,23,MRK,21
28,14106.064881848708,41.06064881848708,41.864187454554866,2.071219346768035,-7.050656954295221,67.53625976534761,83.33333333333334,6,6,MRK,1
28,14106.064881848708,41.06064881848708,41.864187454554866,2.071219346768035,-7.050656954295221,67.53625976534761,83.33333333333334,6,6,MRK,7
14,14188.91144119751,41.88911441197509,43.55504694898051,1.9244964026788043,-6.906794965079854,69.01436464328108,66.66666666666666,12,12,MRK,1
14,14143.98128738343,41.43981287383431,43.55504694898051,1.9050465058340276,-6.906794965079843,68.21220727011554,58.333333333333336,11,12,MRK,7
7,13040.136158611589,30.401361586115883,40.78040816760862,1.8354941267227707,-7.072275403267425,54.39864301909414,45.45454545454545,13,22,MRK,14
21,11981.674391545925,19.816743915459245,38.96672990568035,1.576455734714445,-6.884640090507688,31.152408319439417,62.5,6,8,MRK,21
14,11898.570616482684,18.985706164826844,43.55504694898051,1.340451140295486,-6.906794965079843,29.79028576659417,50.0,10,12,MRK,21
28,10779.607980177941,7.79607980177941,41.864187454554866,1.224744871391589,0.0,11.919162299450159,16.666666666666664,1,6,MRK,28
7,11157.107556619383,11.571075566193834,49.638393248804704,1.0105111004840017,-9.15447524565256,18.693960755623795,43.47826086956522,14,23,MRK,28
28,10876.179370506867,8.761793705068666,41.864187454554866,0.7897796715257481,-7.050656954295221,13.426502821233942,33.33333333333333,3,6,MRK,21
21,10608.278758376357,6.082787583763571,38.96672990568035,0.7149872297705081,-6.884640090507688,9.261557006306242,37.5,4,8,MRK,28
14,10293.358089987445,2.933580899874455,43.55504694898051,0.3797296294164678,-7.582790916562498,4.432487385862194,16.666666666666664,4,12,MRK,28
1,9258.302801033644,-7.416971989663557,-0.0034583446214986324,-15.721247167853274,-7.32380083738432,-11.776049092483154,0.0,77,155,MRK,28
1,9276.60184122488,-7.233981587751204,-0.004445239988604133,-16.035836190652923,-7.140626282642126,-12.001955685875265,0.0,75,148,MRK,14
1,9193.571807987473,-8.064281920125271,-0.0034583446214986324,-17.210733133354346,-7.971762189746978,-12.776703812349988,0.0,84,155,MRK,21
1,9175.360709556182,-8.246392904438181,-0.0034583446214986324,-17.664980955542926,-8.154056441885704,-13.057430611818466,0.0,86,155,MRK,7
1,9156.75666902322,-8.432433309767806,-0.0034583446214986324,-18.133953073127316,-8.340284069423397,-13.343854839257563,0.0,88,155,MRK,1
