step_days,final_capital,profit_pct,bh_profit_pct,sharpe,max_dd_pct,cagr_pct,win_rate_pct,n_trades,n_periods,symbol,lookback
14,12876.281681224611,28.762816812246108,30.285026807920936,2.3641950164836207,-6.336519460303968,46.11193864275427,75.0,12,12,BAC,1
14,12340.82069748777,23.40820697487771,30.285026807920936,1.9832446128565682,-6.336519460303968,37.09324730059726,66.66666666666666,11,12,BAC,7
28,12077.640996374628,20.77640996374628,21.48108497429604,1.9256052228137688,-4.916641684262935,32.73124692169765,83.33333333333334,6,6,BAC,1
14,12179.64068601088,21.796406860108796,30.285026807920936,1.8478221940859723,-6.336519460303958,34.41623121630766,50.0,9,12,BAC,21
21,12036.672125008894,20.366721250088936,18.700245515866378,1.7245878039835965,-7.221236067899294,32.056458446122704,75.0,7,8,BAC,7
14,11992.719211731062,19.92719211731062,30.285026807920936,1.7136828127291717,-6.336519460303958,31.33379639062699,50.0,9,12,BAC,28
7,11858.770576373241,18.58770576373241,27.99185642435049,1.6578632173293268,-5.581666828011988,30.583460892291093,43.47826086956522,13,23,BAC,28
7,11711.694351725115,17.116943517251148,27.99185642435049,1.559464034901262,-5.581666828011988,28.05743376361478,43.47826086956522,13,23,BAC,21
14,11633.259849671518,16.33259849671518,30.285026807920936,1.5157334591457041,-6.336519460303968,25.473537818956693,50.0,9,12,BAC,14
7,11739.850448949717,17.398504489497178,27.99185642435049,1.5078250030413278,-5.581666828011988,28.539633591519586,56.52173913043478,18,23,BAC,1
7,11638.444539464863,16.38444539464863,27.99185642435049,1.4251544649227441,-5.581666828012,26.80603065572025,56.52173913043478,19,23,BAC,7
28,11110.66513706042,11.106651370604204,21.48108497429604,1.233453652340494,-4.916641684262924,17.11434342292135,66.66666666666666,5,6,BAC,7
21,11391.08768888002,13.910876888800194,18.700245515866378,1.1806595678170357,-7.221236067899306,21.5759838090708,62.5,7,8,BAC,1
21,11318.534747014963,13.185347470149633,18.700245515866378,1.1467880531467978,-7.221236067899306,20.416309435454004,37.5,4,8,BAC,28
21,11318.534747014963,13.185347470149633,18.700245515866378,1.1467880531467978,-7.221236067899306,20.416309435454004,37.5,4,8,BAC,14
7,11158.922761926773,11.589227619267728,27.99185642435049,1.0649828639274173,-5.581666828011988,18.724187918586942,43.47826086956522,14,23,BAC,14
28,10845.279588020816,8.452795880208154,21.48108497429604,0.9524667333078982,-4.916641684262935,12.943470554329739,50.0,4,6,BAC,14
28,10832.99064274795,8.329906427479482,21.48108497429604,0.9386043748615639,-4.916641684262935,12.751558091677362,33.33333333333333,3,6,BAC,28
21,10455.879858434964,4.558798584349644,18.700245515866378,0.5154835471466412,-7.221236067899306,6.915550542508275,25.0,3,8,BAC,21
28,10084.477193585706,0.8447719358570582,21.48108497429604,0.165002117323499,-4.916641684262935,1.2698302963682018,33.33333333333333,3,6,BAC,21
1,9286.27660547054,-7.1372339452945965,-0.002118632598235859,-15.123597583751563,-7.043435327118452,-11.342252889287352,0.0,74,155,BAC,14
1,9277.08501138956,-7.229149886104402,-0.002118632598235859,-15.320329463053481,-7.135444110179289,-11.484879384700974,0.0,75,155,BAC,21
1,9258.666652184827,-7.4133334781517295,-0.002118632598235859,-15.720993457348484,-7.319813741983527,-11.770412027276734,0.0,77,155,BAC,28
1,9230.506439883853,-7.694935601161468,-0.002118632598235859,-16.341701571567597,-7.601700305045367,-12.206281949226572,0.0,80,155,BAC,1
1,9156.964089107372,-8.430359108926277,-0.002118632598235859,-18.133658066635476,-8.337866647766889,-13.340663445293133,0.0,88,155,BAC,7
